tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
710,gofox,0,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
711,foxbusiness,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
712,gofox,0,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
713,businesstravellogue,0,nan,9:05 a.m.,nan,12:09 p.m.
714,quicktrip,0,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
715,panynj,0,nan,8:56 a.m.,nan,10:10 a.m.
716,panynj,0,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
717,flightstats,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
718,myrateplan,0,nan,11:41 a.m.,nan,4:56 p.m.
719,gofox,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
720,gofox,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
721,panynj,0,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
722,panynj,0,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:26 p.m.
723,gofox,0,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
724,world-flight-tracker,0,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
725,panynj,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
726,gofox,0,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
727,panynj,0,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
728,world-flight-tracker,0,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
729,flightarrival,0,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
730,weather,0,nan,7:16 a.m.,9:40 a.m.,9:22 a.m.
731,aa,0,nan,7:59 p.m.,nan,10:28 p.m.
732,usatoday,0,nan,7:41 p.m.,nan,10:22 p.m.
733,flights,0,8:00 a.m.,8:47 a.m.,11:55 a.m.,11:30 a.m.
734,panynj,0,nan,9:01 a.m.,nan,9:39 a.m.
735,flightarrival,0,6:30 p.m.,nan,7:25 p.m.,nan
736,gofox,0,nan,11:41 a.m.,nan,4:54 p.m.
737,gofox,0,nan,10:53 a.m.,nan,11:16 a.m.
738,flightexplorer,0,11:25 p.m.,nan,12/2/2011 6:55 a.m.,nan
739,businesstravellogue,0,nan,6:09 a.m.,nan,7:04 a.m.
740,gofox,0,nan,12:57 a.m.,nan,5:25 a.m.
741,flightexplorer,0,nan,12:42 p.m.,nan,2:50 p.m.
742,flightexplorer,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
743,world-flight-tracker,0,nan,4:30 p.m.,7:55 p.m.,7:37 p.m.
744,ifly,0,nan,10:11 a.m.,12:35 p.m.,1:19 p.m.
745,flightexplorer,0,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:08 p.m.
746,flightexplorer,0,nan,12:05 p.m.,nan,1:06 p.m.
747,flightexplorer,0,6:00 a.m.,6:09 a.m.,nan,8:50 a.m.
748,flightexplorer,0,7:55 a.m.,8:05 a.m.,11:05 a.m.,10:58 a.m.
749,world-flight-tracker,0,10:15 a.m.,10:19 a.m.,nan,11:50 a.m.
750,businesstravellogue,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
751,flightexplorer,0,nan,2:04 p.m.,nan,3:13 p.m.
752,flightexplorer,UA-382-IAD-LAX,nan,12:55 p.m.,nan,3:07 p.m.
753,allegiantair,0,nan,12:14 p.m.,nan,1:55 p.m.
754,flightstats,0,nan,2:41 p.m.,6:15 p.m.,5:22 p.m.
755,world-flight-tracker,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
756,flightexplorer,0,nan,11:06 a.m.,2:45 p.m.,2:39 p.m.
757,flightexplorer,0,1:09 p.m.,nan,nan,nan
758,flightexplorer,0,nan,3:36 p.m.,nan,3:26 p.m.
759,world-flight-tracker,0,nan,7:22 a.m.,nan,10:34 a.m.
760,flights,0,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
761,flights,0,nan,12:12 p.m.,nan,3:04 p.m.
762,flightexplorer,0,9:15 a.m.,9:56 a.m.,nan,12:02 p.m.
763,flightexplorer,0,nan,6:57 a.m.,7:30 a.m.,7:49 a.m.
764,panynj,0,nan,7:31 a.m.,nan,9:26 a.m.
765,gofox,0,nan,5:09 p.m.,nan,7:43 p.m.
766,flights,0,nan,7:40 a.m.,nan,10:43 a.m.
767,boston,0,nan,4:35 p.m.,nan,7:23 p.m.
768,flightexplorer,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
769,gofox,0,nan,10:55 a.m.,nan,1:36 p.m.
770,businesstravellogue,0,1:33 p.m.,1:46 p.m.,4:31 p.m.,4:20 p.m.
771,gofox,0,nan,1:59 p.m.,nan,4:05 p.m.
772,world-flight-tracker,0,11:55 p.m.,nan,12/2/2011 5:50 a.m.,nan
773,gofox,0,9:00 p.m.,nan,12:15 a.m. Dec 02,nan
774,flightexplorer,0,8:25 p.m.,nan,11:50 p.m.,nan
775,allegiantair,0,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
776,world-flight-tracker,0,8:35 a.m.,8:52 a.m.,nan,11:33 a.m.
777,flightexplorer,0,nan,8:37 a.m.,nan,9:13 a.m.
778,world-flight-tracker,0,1:30 p.m.,nan,3:50 p.m.,nan
779,flightarrival,0,nan,11/30/2011 11:34 p.m.,nan,5:24 a.m.
780,businesstravellogue,0,5:30 p.m.,nan,6:40 p.m.,nan
781,flightexplorer,0,nan,8:17 a.m.,nan,11:27 a.m.
782,usatoday,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
783,world-flight-tracker,0,7:15 a.m.,7:23 a.m.,nan,11:04 a.m.
784,flightexplorer,0,4:25 p.m.,nan,12/2/2011 12:29 a.m.,nan
785,flightexplorer,0,nan,7:41 a.m.,nan,8:33 a.m.
786,foxbusiness,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
787,allegiantair,0,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
788,foxbusiness,0,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
789,flightexplorer,0,nan,10:55 a.m.,nan,12:37 p.m.
790,flightexplorer,0,6:45 a.m.,6:58 a.m.,nan,7:37 a.m.
791,flightexplorer,0,nan,6:11 a.m.,6:40 a.m.,6:13 a.m.
792,flightexplorer,0,nan,7:40 a.m.,nan,10:52 a.m.
793,world-flight-tracker,0,nan,nan,2:45P 12-01-11,2:46P
794,businesstravellogue,0,6:59 a.m.,nan,10:34 a.m.,10:08A
795,world-flight-tracker,0,nan,nan,7:55 p.m.,7:39P
796,mia,0,6:00 a.m.,nan,9:20 a.m.,9:04A
797,mia,0,7:25 a.m.,nan,11:10A 12-01-11,11:06A
798,flights,0,12:30,12:30,nan,nan
799,world-flight-tracker,0,1:00 p.m.,nan,nan,nan
800,dfw,0,8:25 p.m.,nan,11:50 p.m.,nan
801,foxbusiness,0,11:50 a.m.,nan,3:50 p.m.,nan
802,dfw,0,10:40 a.m.,nan,nan,nan
803,world-flight-tracker,0,4:15 p.m.,nan,7:55 p.m.,nan
804,foxbusiness,0,nan,nan,nan,Thu  22:25
805,mco,0,2:55 p.m.,nan,5:55 p.m.,Thu  17:40
806,flightarrival,0,6:30 p.m.,nan,7:25 p.m.,Thu  19:33
807,world-flight-tracker,0,6:45 a.m.,nan,7:45 a.m.,Thu  7:31
808,mco,0,nan,nan,Thu  6:55,Thu  6:50
809,orbitz,0,Thu  20:00,nan,9:45 p.m.,nan
810,mco,0,nan,nan,10:35 a.m.,Thu  10:28
811,world-flight-tracker,0,9:15 a.m.,nan,12:18 p.m.,nan
812,flights,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
813,flights,0,nan,7:14 p.m.,nan,10:29 p.m.
814,world-flight-tracker,0,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
815,flights,0,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
816,panynj,0,nan,8:42 a.m.,nan,9:43 a.m.
817,flights,0,7:45 p.m.,nan,10:30 p.m.,nan
818,flights,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
819,foxbusiness,0,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
820,flights,0,nan,11:32 a.m.,nan,3:31 p.m.
821,businesstravellogue,0,nan,10:33 a.m.,nan,11:21 a.m.
822,flights,0,11:25 p.m.,nan,6:55 a.m.  Fri 02-Dec-2011,nan
823,gofox,0,nan,5:56 a.m.,nan,7:17 a.m.
824,businesstravellogue,0,nan,12:41 a.m.,nan,5:26 a.m.
825,foxbusiness,0,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
826,flights,0,nan,7:29 a.m.,nan,9:14 a.m.
827,ifly,0,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
828,ifly,0,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
829,flights,0,nan,8:12 a.m.,nan,9:56 a.m.
830,usatoday,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
831,gofox,0,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
832,gofox,0,nan,10:55 a.m.,nan,1:40 p.m.
833,flights,0,nan,2:48 p.m.,nan,7:10 p.m.
834,flights,0,nan,8:00 a.m.,nan,11:32 a.m.
835,flights,0,nan,2:46 p.m.,nan,4:47 p.m.
836,aa,0,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
837,flights,0,nan,11:56 a.m.,nan,1:14 p.m.
838,flights,0,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
839,flights,0,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
840,myrateplan,0,nan,6:02 a.m.,nan,10:27 a.m.
841,gofox,0,nan,8:40 a.m.,nan,10:56 a.m.
842,gofox,0,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
843,world-flight-tracker,0,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (Runway)
844,flights,0,nan,7:49 a.m.,nan,1:30 p.m.
845,flights,0,nan,12:35 p.m.,nan,3:21 p.m.
846,businesstravellogue,0,nan,12:13 p.m.,nan,2:10 p.m.
847,flightstats,0,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
848,flights,0,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
849,flights,0,nan,5:22 p.m.,nan,8:03 p.m.
850,boston,0,nan,8:25 p.m.,nan,8:56 p.m.
851,world-flight-tracker,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
852,flights,UA-248-PHX-ORD,nan,1:32 p.m.,nan,5:34 p.m.
853,flights,AA-4330-CVG-ORD,nan,3:36 p.m.,nan,3:33 p.m.
854,flights,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
855,flights,0,6:30 p.m.,nan,7:25 p.m.,nan
856,flights,0,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
857,world-flight-tracker,0,7:15 p.m.,nan,12:21 a.m.  Fri 02-Dec-2011,nan
858,flights,0,nan,2:10 p.m.,nan,7:58 p.m.
859,world-flight-tracker,0,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
860,aa,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
861,flights,0,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
862,flights,0,nan,5:08 p.m.,nan,7:55 p.m.
863,gofox,0,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
864,flights,0,nan,4:15 p.m.,nan,7:36 p.m.
865,orbitz,0,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
866,flights,0,nan,10:20 a.m.,nan,6:34 p.m.
867,flights,0,nan,7:07 a.m.,nan,10:47 a.m.
868,panynj,0,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
869,businesstravellogue,0,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
870,flights,0,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
871,businesstravellogue,0,nan,1:48 p.m.,nan,4:17 p.m.
872,flights,0,11:55 p.m.,nan,5:50 a.m.,nan
873,flights,0,4:25 p.m.,nan,12:29 a.m.  Fri 02-Dec-2011,nan
874,flights,0,9:00 p.m.,nan,12:15 a.m.  Fri 02-Dec-2011,nan
875,flights,0,8:25 p.m.,nan,11:50 p.m.,nan
876,allegiantair,0,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
877,world-flight-tracker,0,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
878,flights,UA-3373-IAD-PHL,nan,8:26 a.m.,nan,9:13 a.m.
879,gofox,0,1:30 p.m.,nan,3:50 p.m.,nan
880,flights,0,nan,3:01 p.m.,nan,4:59 p.m.
881,flights,0,nan,7:27 a.m.,nan,8:45 a.m.
882,flights,0,11:08 p.m.,nan,5:11 a.m.,nan
883,gofox,0,5:30 p.m.,nan,6:40 p.m.,nan
884,flightview,0,nan,1:32 p.m.,nan,8:02 a.m.
885,flights,0,nan,11:15 a.m.,nan,2:00 p.m.
886,flights,0,nan,8:39 p.m.,nan,9:20 p.m.
887,myrateplan,0,nan,2:52 p.m.,nan,4:44 p.m.
888,flights,0,nan,2:48 p.m.,nan,7:10 p.m.
889,flights,0,nan,9:16 a.m.,nan,11:45 a.m.
890,flights,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
891,panynj,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
892,gofox,0,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
893,usatoday,0,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
894,gofox,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
895,gofox,0,nan,8:52 a.m.,nan,12:09 p.m.
896,allegiantair,0,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
897,flights,AA-415-BOS-ORD,nan,8:56 a.m.,nan,10:16 a.m.
898,flights,0,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
899,flightstats,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
900,gofox,0,nan,11:40 a.m.,nan,4:56 p.m.
901,businesstravellogue,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
902,world-flight-tracker,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
903,flights,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
904,quicktrip,0,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
905,world-flight-tracker,0,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
906,world-flight-tracker,0,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
907,flights,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
908,world-flight-tracker,0,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
909,flights,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
910,world-flight-tracker,0,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
911,foxbusiness,0,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
912,flights,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
913,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
914,flightarrival,0,8:41 a.m.,nan,nan,nan
915,businesstravellogue,0,nan,12:14 p.m.,nan,2:01 p.m.
916,gofox,0,nan,nan,nan,nan
917,flightarrival,0,nan,nan,nan,nan
918,flightarrival,0,nan,7:56 a.m.,nan,9:09 a.m.
919,flightarrival,0,9:45 a.m.,nan,1:16 p.m.,nan
920,usatoday,0,7:00 a.m.,nan,9:55 a.m.,nan
921,flightarrival,0,2:30 p.m.,nan,7:03 p.m.,nan
922,flightarrival,0,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.
923,world-flight-tracker,0,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
924,gofox,0,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
925,panynj,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
926,flightexplorer,0,nan,12:56 p.m.,nan,3:20 p.m.
927,quicktrip,0,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:09 p.m.
928,ifly,0,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
929,world-flight-tracker,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:17 p.m.
930,world-flight-tracker,0,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:36 p.m.
931,flightarrival,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
932,flights,0,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:10 p.m.
933,quicktrip,0,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
934,gofox,0,9:15 a.m.,nan,12:18 p.m.,nan
935,gofox,0,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:36 p.m.
936,flightarrival,0,nan,4:37 p.m.,nan,7:26 p.m.
937,usatoday,0,8:00 p.m.,nan,9:45 p.m.,nan
938,myrateplan,0,10:25 a.m.,nan,6:44 p.m.,nan
939,gofox,0,nan,7:31 a.m.,nan,10:45 a.m.
940,panynj,0,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:52 p.m.
941,gofox,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:18 p.m.
942,businesstravellogue,0,nan,1:48 p.m.,nan,4:17 p.m.
943,flightarrival,0,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
944,flightarrival,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m. (Estimated runway),11:50 p.m.,11:35 p.m. (Estimated runway)
945,gofox,0,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:40 a.m.
946,flightarrival,0,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:28 p.m.
947,flights,0,nan,nan,9:24 a.m.,nan
948,flightarrival,0,11:08 p.m.,nan,5:11 a.m.Dec 02,nan
949,gofox,0,5:30 p.m.,nan,6:40 p.m.,nan
950,flightarrival,0,1:45 p.m.,nan,nan,nan
951,flightarrival,UA-2704-DTW-PHX,nan,11:47 a.m.,nan,2:02 p.m.
952,gofox,0,nan,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated)
953,flightarrival,0,nan,9:43 a.m.,nan,12:10 p.m.
954,flightarrival,0,nan,8:18 a.m.,nan,11:26 a.m.
955,world-flight-tracker,0,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:04 a.m.
956,flightview,0,nan,nan,5:00 p.m.,nan
957,flightarrival,0,7:35 a.m.,nan,9:43 a.m.,nan
958,usatoday,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:40 p.m.
959,flightarrival,0,7:55 a.m.,nan,11:05 a.m.,nan
960,businesstravellogue,0,nan,nan,nan,nan
961,flightarrival,UA-854-SFO-IAH,nan,8:07 a.m.,nan,1:27 p.m.
962,flightarrival,0,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:36 p.m.
963,gofox,0,11:25 a.m.,nan,nan,nan
964,gofox,0,4:00 p.m.,nan,6:40 p.m.,nan
965,businesstravellogue,0,nan,9:01 a.m.,nan,10:47 a.m.
966,world-flight-tracker,0,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
967,flightarrival,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
968,gofox,0,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:00 a.m.
969,flightarrival,0,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:09 p.m.
970,flightwise,0,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
971,flightwise,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:49 a.m.
972,panynj,0,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.
973,flightwise,0,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
974,flightwise,0,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
975,usatoday,0,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
976,flightwise,0,nan,8:51 a.m.,9:34 a.m.,9:44 a.m.
977,gofox,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
978,allegiantair,0,1:05 p.m.,1:19 p.m.,2:35 p.m.,2:49 p.m.
979,flightarrival,0,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
980,world-flight-tracker,0,7:15 p.m.,7:25 p.m.,12:21 a.m.,12:02 a.m.
981,foxbusiness,0,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
982,businesstravellogue,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
983,boston,0,nan,7:27 p.m.,nan,8:46 p.m.
984,world-flight-tracker,0,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
985,flightwise,0,3:35 p.m.,3:36 p.m.,nan,3:26 p.m.
986,flightwise,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:09 a.m.
987,flightwise,0,7:10 a.m.,7:39 a.m.,10:45 a.m.,10:52 a.m.
988,flightarrival,0,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
989,flightwise,0,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:30 p.m.
990,flights,0,7:10 a.m.,7:02 a.m.,9:40 a.m.,9:32 a.m.
991,gofox,0,6:40 a.m.,6:40 a.m.,9:25 a.m.,9:28 a.m.
992,travelocity,0,Not Available,8:48 a.m.,11:55 a.m.,11:58 a.m.
993,panynj,0,nan,9:00 a.m.,nan,9:43 a.m.
994,travelocity,0,7:45 p.m.,7:45 p.m.,10:30 p.m.,10:30 p.m.*
995,travelocity,0,6:30 p.m.,Not Available,7:25 p.m.,Not Available
996,flights,0,12:00noon,11:54 a.m.,3:15 p.m.,3:16 p.m.
997,travelocity,0,3:27 p.m.,Contact Airline,5:05 p.m.,Contact Airline
998,myrateplan,0,11:25 a.m.,11:20 a.m.,5:25 p.m.,4:56 p.m.
999,travelocity,0,11:25 p.m.,Not Available,Dec 02 6:55 a.m.,Dec 02 Not Available
1000,businesstravellogue,0,nan,6:09 a.m.,nan,7:17 a.m.
1001,aa,0,12:15 p.m.,12:10 p.m.,2:45 p.m.,2:50 p.m.
1002,travelocity,0,4:00 p.m.,Contact Airline,6:46 p.m.,Contact Airline
1003,usatoday,0,7:00 a.m.,7:04 a.m.,9:55 a.m.,9:45 a.m.
1004,travelocity,0,Not Available,8:24 a.m.,Not Available,9:56 a.m.
1005,world-flight-tracker,0,4:15 p.m.,4:16 p.m.,7:55 p.m.,7:39 p.m.
1006,travelocity,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1007,travelocity,0,11:50 a.m.,11:54 a.m.,3:50 p.m.,4:09 p.m.
1008,travelocity,0,6:00 a.m.,5:58 a.m.,9:20 a.m.,9:05 a.m.
1009,usatoday,0,11:05 a.m.,Contact Airline,4:57 p.m.,Contact Airline
1010,quicktrip,0,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1011,businesstravellogue,0,nan,8:40 a.m.,nan,10:56 a.m.
1012,travelocity,0,10:45 a.m.,10:42 a.m.,nan,1:40 p.m.
1013,gofox,0,7:55 a.m.,7:51 a.m.,11:05 a.m.,11:01 a.m.
1014,gofox,0,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.
1015,businesstravellogue,0,7:30 a.m.,7:28 a.m.,8:00 a.m.,8:06 a.m.
1016,gofox,0,1:00 p.m.,1:48 p.m.,2:35 p.m.,3:30 p.m.
1017,ifly,0,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.
1018,allegiantair,0,nan,11:47 a.m.,nan,2:10 p.m.
1019,boston,0,12:00noon,Contact Airline,1:45 p.m.,Contact Airline
1020,travelocity,0,7:25 a.m.,7:22 a.m.,11:10 a.m.,11:06 a.m.
1021,world-flight-tracker,0,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.
1022,world-flight-tracker,0,10:40 a.m.,10:46 a.m.,2:45 p.m.,2:46 p.m.
1023,travelocity,0,7:15 a.m.,7:08 a.m.,10:35 a.m.,10:36 a.m.
1024,travelocity,0,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1025,flightarrival,0,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1026,quicktrip,0,7:15 p.m.,Contact Airline,12:21 a.m.,Dec 02 Contact Airline
1027,gofox,0,nan,2:37 p.m.,nan,7:58 p.m.
1028,world-flight-tracker,0,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1029,travelocity,0,6:00 a.m.,5:59 a.m.,7:30 a.m.,7:51 a.m.
1030,panynj,0,7:10 a.m.,7:10 a.m.,9:35 a.m.,9:31 a.m.
1031,world-flight-tracker,0,3:50 p.m.,Contact Airline,6:23 p.m.,Contact Airline
1032,orbitz,0,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1033,travelocity,0,7:05 a.m.,Contact Airline,nan,Contact Airline
1034,panynj,0,10:40 a.m.,10:47 a.m.,2:59 p.m.,3:04 p.m.
1035,gofox,0,1:33 p.m.,1:47 p.m.,4:31 p.m.,4:23 p.m.
1036,travelocity,0,11:55 p.m.,Not Available,Dec 02 5:50 a.m.,Dec 02 Not Available
1037,travelocity,0,4:25 p.m.,Not Available,12:29 a.m.,Not Available
1038,gofox,0,9:00 p.m.,Not Available,12:15 a.m. Dec 02,Dec 02 Not Available
1039,travelocity,0,8:25 p.m.,Not Available,11:50 p.m.,Not Available
1040,businesstravellogue,0,6:59 a.m.,6:56 a.m.,10:34 a.m.,10:04 a.m.
1041,world-flight-tracker,0,8:35 a.m.,8:31 a.m.,11:50 a.m.,11:44 a.m.
1042,travelocity,0,Not Available,2:42 p.m.,6:15 p.m.,5:42 p.m.
1043,travelocity,0,Not Available,8:35 a.m.,Not Available,9:13 a.m.
1044,world-flight-tracker,0,1:30 p.m.,Not Available,3:50 p.m.,Not Available
1045,travelocity,0,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1046,travelocity,0,Not Available,7:41 a.m.,Not Available,8:45 a.m.
1047,flightview,0,nan,1:50 p.m.,nan,8:02 a.m.
1048,travelocity,0,11:15 a.m.,Contact Airline,1:40 p.m.,Contact Airline
1049,travelocity,0,8:20 p.m.,8:30 p.m.,nan,9:19 p.m.*
1050,myrateplan,0,nan,Contact Airline,nan,Contact Airline
1051,travelocity,0,2:30 p.m.,Contact Airline,7:03 p.m.,Contact Airline
1052,usatoday,0,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.
1053,panynj,0,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
